Date,High,Low,Open,Close,Volume,Adj Close
2018-01-01,522.25,515.0,518.8499755859375,516.7750244140625,5431340.0,460.4077453613281
2018-01-02,521.0,511.5,518.625,514.8499755859375,6112248.0,458.69268798828125
2018-01-03,515.7999877929688,509.29998779296875,514.25,510.6499938964844,6846552.0,454.9508361816406
2018-01-04,510.5,504.79998779296875,510.5,507.70001220703125,8947614.0,452.3226318359375
2018-01-05,513.2000122070312,503.0,507.6499938964844,506.0,11025976.0,450.8080139160156
2018-01-08,519.5,510.0249938964844,512.4500122070312,518.0250244140625,5594690.0,461.52142333984375
2018-01-09,522.4500122070312,514.4500122070312,520.0,520.6749877929688,9948236.0,463.88232421875
2018-01-10,528.0,516.5250244140625,523.4000244140625,526.125,9468634.0,468.7378845214844
2018-01-11,541.7000122070312,527.625,527.625,537.9000244140625,16775298.0,479.2286071777344
2018-01-12,542.9500122070312,535.2750244140625,542.9000244140625,539.2249755859375,18016528.0,480.40899658203125
2018-01-15,546.4749755859375,532.5499877929688,540.0,540.5750122070312,10649250.0,481.6117858886719
2018-01-16,567.4000244140625,540.625,540.625,561.4249877929688,22646966.0,500.18756103515625
2018-01-17,580.9000244140625,561.5,562.4249877929688,576.0499877929688,26154088.0,513.21728515625
2018-01-18,582.4500122070312,566.0499877929688,572.5,576.3499755859375,13204970.0,513.484619140625
2018-01-19,573.9500122070312,568.0,572.5,571.7249755859375,5988278.0,509.3640441894531
2018-01-22,578.4749755859375,566.0,566.0750122070312,575.0,9650214.0,512.2818603515625
2018-01-23,594.0,577.5,577.5,588.5499877929688,15403796.0,524.353759765625
2018-01-24,610.5250244140625,583.75,587.4000244140625,592.9000244140625,20604718.0,528.2294921875
2018-01-25,591.7000122070312,581.125,591.0,587.7000122070312,13548914.0,523.5964965820312
2018-01-29,598.125,582.5999755859375,583.2750244140625,591.4500122070312,10823002.0,526.9375
2018-01-30,591.5499877929688,581.3499755859375,589.4500122070312,585.3250122070312,8628312.0,521.4806518554688
2018-01-31,583.2999877929688,571.0750122070312,579.5750122070312,575.125,9213698.0,512.3931274414062
2018-02-01,578.9500122070312,559.2750244140625,571.0999755859375,572.2999877929688,13005454.0,509.8763732910156
2018-02-02,581.4500122070312,565.0499877929688,567.625,571.625,10244486.0,509.2751159667969
2018-02-05,577.4249877929688,567.9249877929688,570.0,569.0999755859375,9860220.0,507.02545166015625
2018-02-06,564.1749877929688,547.5750122070312,549.9749755859375,553.875,10552078.0,493.4610595703125
2018-02-07,562.4000244140625,551.7750244140625,558.0,554.5250244140625,8342056.0,494.0401916503906
2018-02-08,573.2000122070312,558.2750244140625,561.4000244140625,567.125,8807244.0,505.26593017578125
2018-02-09,560.1500244140625,553.0,559.0,554.5750122070312,4382690.0,494.08465576171875
2018-02-12,560.2999877929688,548.9000244140625,557.4000244140625,551.4000244140625,6291972.0,491.2560119628906
2018-02-14,558.6500244140625,545.0999755859375,553.0,548.875,8345712.0,489.00640869140625
2018-02-15,564.8499755859375,551.5,551.5,557.2249755859375,7986736.0,496.44561767578125
2018-02-16,570.8250122070312,559.0499877929688,562.5,564.0250244140625,9889222.0,502.5039367675781
2018-02-19,568.0,560.1500244140625,564.2000122070312,565.875,6461840.0,504.152099609375
2018-02-20,574.75,551.875,551.875,568.4749755859375,7188594.0,506.468505859375
2018-02-21,575.9500122070312,570.0,573.75,573.7000122070312,13771358.0,511.1236572265625
2018-02-22,582.0,570.2249755859375,572.7750244140625,580.375,17859974.0,517.0706176757812
2018-02-23,583.0,573.375,581.75,577.8250122070312,9459828.0,514.7987060546875
2018-02-26,577.5250244140625,567.1749877929688,575.5,569.2999877929688,5083608.0,507.2034912109375
2018-02-27,576.8250122070312,562.8250122070312,572.4749755859375,575.0999755859375,6616026.0,512.3709716796875
2018-02-28,594.75,571.2750244140625,573.7999877929688,586.2999877929688,17268416.0,522.3492431640625
2018-03-01,584.7999877929688,578.0250244140625,584.7999877929688,580.375,6579852.0,517.0706176757812
2018-03-05,585.4000244140625,571.625,580.375,577.9500122070312,8101456.0,514.9100341796875
2018-03-06,582.7000122070312,571.7999877929688,581.2750244140625,575.6749877929688,6689734.0,512.8832397460938
2018-03-07,580.0,569.0250244140625,577.5,572.0499877929688,6370416.0,509.653564453125
2018-03-08,582.9000244140625,574.5,574.5,578.3250122070312,6093014.0,515.2442016601562
2018-03-09,583.0,577.7750244140625,581.1749877929688,581.7000122070312,4220964.0,518.2510375976562
2018-03-12,595.9249877929688,585.875,588.0,592.875,7676970.0,528.2072143554688
2018-03-13,598.5,587.5750122070312,590.0999755859375,591.9000244140625,8581052.0,527.338623046875
2018-03-14,595.2999877929688,584.5499877929688,590.0,590.4000244140625,4429710.0,526.0020751953125
2018-03-15,594.2000122070312,586.0,590.0,591.25,6101500.0,526.7594604492188
2018-03-16,591.2000122070312,584.625,591.0,585.9500122070312,17954826.0,522.0374755859375
2018-03-19,590.25,571.3250122070312,582.0,573.375,7526620.0,510.8341369628906
2018-03-20,585.0,574.2999877929688,574.2999877929688,582.2750244140625,8553766.0,518.763427734375
2018-03-21,587.75,581.0999755859375,585.0,583.75,7692994.0,520.077392578125
2018-03-22,588.7249755859375,577.6500244140625,582.25,580.6500244140625,6813168.0,517.3156127929688
2018-03-23,586.9000244140625,571.1749877929688,573.5,583.7999877929688,12008084.0,520.1220092773438
2018-03-26,583.4500122070312,572.0,583.4500122070312,577.625,8930722.0,514.6205444335938
2018-03-27,580.6500244140625,575.0499877929688,580.0,577.0,3802088.0,514.0636596679688
2018-03-28,575.375,563.125,575.375,565.9000244140625,12558322.0,504.17449951171875
2018-04-02,574.7750244140625,560.6500244140625,570.5,568.5750122070312,8072702.0,506.5576477050781
2018-04-03,571.7750244140625,564.0499877929688,567.3499755859375,570.2249755859375,4077168.0,508.0277099609375
2018-04-04,572.2750244140625,560.0,572.0,562.0999755859375,4813302.0,500.788818359375
2018-04-05,575.6500244140625,564.5499877929688,569.7750244140625,573.7750244140625,7763544.0,511.19049072265625
2018-04-06,573.0,561.0499877929688,571.5,563.5,5937742.0,502.0361633300781
2018-04-09,562.9000244140625,553.2750244140625,562.5,555.625,7202882.0,495.0202331542969
2018-04-10,562.25,552.7000122070312,556.0,556.7000122070312,8926058.0,495.9779052734375
2018-04-11,565.75,558.25,559.0,562.125,9025574.0,500.8111877441406
2018-04-12,586.375,562.5,564.7249755859375,581.2999877929688,17044366.0,517.8946533203125
2018-04-13,592.9500122070312,575.125,587.0,585.7249755859375,21227038.0,521.8370361328125
2018-04-16,570.0,551.0,551.0,566.5999755859375,24745084.0,504.798095703125
2018-04-17,563.7000122070312,557.5,563.5,562.5999755859375,10397940.0,501.234375
2018-04-18,567.375,556.9249877929688,561.4249877929688,562.9749755859375,10430380.0,501.5684509277344
2018-04-19,569.9000244140625,561.5499877929688,562.0,566.4249877929688,8525542.0,504.64208984375
2018-04-20,596.8499755859375,568.4749755859375,569.5,589.2249755859375,24272692.0,524.9552001953125
2018-04-23,607.2000122070312,577.625,584.0,593.8499755859375,21830638.0,529.0757446289062
2018-04-24,598.2000122070312,575.0499877929688,592.5,577.25,8526216.0,514.286376953125
2018-04-25,585.5,572.5999755859375,576.0,580.1749877929688,11594178.0,516.8924560546875
2018-04-26,590.8250122070312,580.0,587.0,588.2249755859375,11302084.0,524.064453125
2018-04-27,595.7999877929688,587.0999755859375,590.0,592.5999755859375,7663370.0,527.9620361328125
2018-04-30,603.9749755859375,590.3250122070312,590.8499755859375,599.75,5511678.0,534.3322143554688
2018-05-02,600.7999877929688,590.5,599.4500122070312,598.5250244140625,10295042.0,533.240966796875
2018-05-03,602.3499755859375,588.0499877929688,598.625,591.2750244140625,5332230.0,526.78173828125
2018-05-04,593.0,577.5,592.5,586.5499877929688,6023368.0,522.572021484375
2018-05-07,595.0,587.75,590.625,591.5,4638960.0,526.982177734375
2018-05-08,588.9500122070312,580.5250244140625,588.9500122070312,582.7750244140625,5718556.0,519.2088012695312
2018-05-09,588.4500122070312,581.5,583.75,585.3499755859375,3783504.0,521.5029907226562
2018-05-10,591.5,581.4249877929688,588.0,584.0,3182862.0,520.3002319335938
2018-05-11,591.5999755859375,583.0250244140625,586.1500244140625,590.375,3311706.0,525.9799194335938
2018-05-14,595.75,585.0,592.1749877929688,594.6500244140625,4432094.0,529.78857421875
2018-05-15,604.0,594.0499877929688,594.0499877929688,597.2750244140625,5611974.0,532.1273193359375
2018-05-16,599.0,592.25,593.625,594.9749755859375,6205004.0,530.0780639648438
2018-05-17,598.7249755859375,586.7750244140625,598.0,591.4500122070312,9519598.0,526.9375
2018-05-18,593.2750244140625,586.5,591.5,591.5999755859375,7139660.0,527.0711059570312
2018-05-21,594.2000122070312,585.0,589.7750244140625,589.75,8475320.0,525.4230346679688
2018-05-22,599.0,586.9500122070312,587.5,596.9249877929688,5636804.0,531.8153686523438
2018-05-23,603.8250122070312,590.75,597.5,592.4500122070312,9538442.0,527.828369140625
2018-05-24,613.7750244140625,599.0,599.0,610.5,9740570.0,543.9097900390625
2018-05-25,624.3250122070312,610.4000244140625,615.0499877929688,614.1500244140625,8901438.0,547.1614990234375
2018-05-28,616.2999877929688,603.0,615.5,607.2000122070312,5739794.0,540.9697265625
2018-05-29,613.2750244140625,603.0999755859375,607.0250244140625,608.3499755859375,3388934.0,541.9942626953125
2018-05-30,614.375,602.7999877929688,608.5,605.8499755859375,6323066.0,539.7669067382812
2018-05-31,621.0,605.125,605.8499755859375,615.9000244140625,19720340.0,548.7207641601562
2018-06-01,623.125,608.5999755859375,615.2000122070312,610.4000244140625,4998356.0,543.8206787109375
2018-06-04,621.5,606.0,610.5499877929688,619.7000122070312,4270156.0,552.106201171875
2018-06-05,621.0,608.5,621.0,610.4249877929688,4710862.0,543.8427734375
2018-06-06,620.7750244140625,610.0250244140625,612.5999755859375,618.7249755859375,4038184.0,551.2374267578125
2018-06-07,629.0,619.0,619.0,626.2249755859375,6676226.0,557.9194946289062
2018-06-08,631.0,623.0250244140625,624.0,630.0250244140625,6459878.0,561.3051147460938
2018-06-11,635.0,627.5250244140625,632.7750244140625,631.2000122070312,5171290.0,562.351806640625
2018-06-12,635.625,625.2249755859375,632.875,629.25,7839820.0,560.614501953125
2018-06-13,642.0,633.4000244140625,633.4000244140625,637.4000244140625,5766928.0,567.8756713867188
2018-06-14,626.5,617.0499877929688,626.5,619.8499755859375,7598848.0,556.60595703125
2018-06-15,645.75,617.5,618.5,640.625,19957760.0,575.2613525390625
2018-06-18,645.625,631.1749877929688,642.0,633.7000122070312,8214846.0,569.0429077148438
2018-06-19,631.7000122070312,619.0250244140625,631.5,620.7999877929688,7545700.0,557.4591674804688
2018-06-20,626.1749877929688,619.0,624.25,621.5750122070312,5371802.0,558.1550903320312
2018-06-21,628.25,618.0,622.9749755859375,623.2750244140625,5798790.0,559.681640625
2018-06-22,627.75,620.5999755859375,621.5,623.9249877929688,4343118.0,560.2652587890625
2018-06-25,639.4000244140625,627.0,628.5750122070312,636.2249755859375,7731178.0,571.3102416992188
2018-06-26,641.9500122070312,633.125,634.5,638.9249877929688,4483504.0,573.73486328125
2018-06-27,646.7249755859375,632.7999877929688,641.9749755859375,635.0,6952142.0,570.2102661132812
2018-06-28,649.0,638.125,638.1500244140625,644.7999877929688,10996818.0,579.0103149414062
2018-06-29,657.5,641.625,649.0250244140625,653.5999755859375,9966600.0,586.9124755859375
2018-07-02,670.0,657.0,657.0,667.3499755859375,4830144.0,599.2595825195312
2018-07-03,678.9500122070312,665.875,665.9500122070312,676.875,8127452.0,607.8128051757812
2018-07-04,676.3250122070312,669.4249877929688,676.0250244140625,672.5999755859375,5025722.0,603.9739990234375
2018-07-05,673.625,634.0499877929688,673.5499877929688,642.0,17019902.0,576.4960327148438
2018-07-06,650.9249877929688,634.5,645.125,642.125,11215356.0,576.6082153320312
2018-07-09,651.5,639.5250244140625,648.5,649.4249877929688,6644998.0,583.1634521484375
2018-07-10,657.7249755859375,647.1500244140625,654.25,650.7000122070312,5974488.0,584.3084106445312
2018-07-11,671.0499877929688,645.6749877929688,658.7750244140625,660.2249755859375,11899832.0,592.8615112304688
2018-07-12,663.5499877929688,642.2249755859375,663.0499877929688,647.1749877929688,13272240.0,581.1430053710938
2018-07-13,665.7999877929688,649.1749877929688,657.5,658.7000122070312,19496158.0,591.4921875
2018-07-16,692.2000122070312,643.8499755859375,658.7000122070312,666.4249877929688,35344680.0,598.4290161132812
2018-07-17,674.75,656.3499755859375,664.8499755859375,663.9500122070312,11161690.0,596.2064819335938
2018-07-18,671.7000122070312,657.0,669.9000244140625,661.2750244140625,6919016.0,593.8045043945312
2018-07-19,665.9500122070312,654.5499877929688,661.5,658.3499755859375,5118864.0,591.1779174804688
2018-07-20,683.5750122070312,660.6500244140625,663.0,674.0499877929688,11705738.0,605.2759399414062
2018-07-23,684.0,668.125,676.0750122070312,677.9749755859375,7675702.0,608.8005981445312
2018-07-24,691.2000122070312,678.0,687.2000122070312,688.5750122070312,6172246.0,618.319091796875
2018-07-25,696.9000244140625,682.7249755859375,689.5,691.875,6936922.0,621.2822265625
2018-07-26,695.2000122070312,684.5999755859375,689.2750244140625,686.625,7362218.0,616.5679931640625
2018-07-27,694.5,684.1500244140625,686.5999755859375,686.7249755859375,6493232.0,616.65771484375
2018-07-30,686.5,674.0,685.0,675.5,6409970.0,606.578125
2018-07-31,685.0,667.7750244140625,674.2750244140625,682.5499877929688,7943996.0,612.90869140625
2018-08-01,684.2249755859375,675.5,681.9000244140625,677.0250244140625,4675706.0,607.947509765625
2018-08-02,683.375,675.0750122070312,679.7999877929688,676.8250122070312,5940742.0,607.7679443359375
2018-08-03,683.0999755859375,678.0,683.0999755859375,682.0499877929688,3970390.0,612.4596557617188
2018-08-06,687.5,673.75,683.0250244140625,680.3250122070312,6178930.0,610.9108276367188
2018-08-07,689.9749755859375,680.3250122070312,687.0,683.9749755859375,7351528.0,614.188232421875
2018-08-08,686.25,676.6500244140625,685.9000244140625,681.375,3992358.0,611.853515625
2018-08-09,694.7249755859375,686.8250122070312,686.8250122070312,689.9749755859375,6409524.0,619.5761108398438
2018-08-10,694.5,686.5250244140625,692.9000244140625,692.7249755859375,4779520.0,622.0455322265625
2018-08-13,704.9249877929688,689.3499755859375,695.0,704.375,9979746.0,632.5068969726562
2018-08-14,712.2750244140625,702.0,706.9749755859375,704.1500244140625,6151320.0,632.3048706054688
2018-08-16,717.4500122070312,705.625,707.4749755859375,714.7750244140625,6626774.0,641.8458251953125
2018-08-17,718.8250122070312,711.5,715.4500122070312,715.1749877929688,6390408.0,642.2049560546875
2018-08-20,703.9749755859375,686.75,694.0,692.125,16101876.0,621.5067749023438
2018-08-21,698.0,686.875,695.0,691.9749755859375,8361482.0,621.3720092773438
2018-08-23,700.75,692.6749877929688,696.5,698.7000122070312,7717182.0,627.410888671875
2018-08-24,700.9500122070312,688.0499877929688,698.25,689.1500244140625,7053000.0,618.8353881835938
2018-08-27,709.9749755859375,690.7000122070312,691.5,707.7000122070312,7012950.0,635.4926147460938
2018-08-28,719.2000122070312,705.75,708.5999755859375,712.3499755859375,6496890.0,639.6680908203125
2018-08-29,716.7999877929688,702.5750122070312,716.7999877929688,705.0499877929688,5646496.0,633.1129760742188
2018-08-30,710.7750244140625,698.0750122070312,706.4000244140625,708.0999755859375,11507962.0,635.851806640625
2018-08-31,727.1500244140625,710.5499877929688,712.5499877929688,720.5499877929688,10875864.0,647.031494140625
2018-09-03,733.9500122070312,715.0,724.5,717.125,10976328.0,643.9559326171875
2018-09-04,748.5,716.0,722.0,737.1500244140625,15370124.0,661.9378662109375
2018-09-05,744.0499877929688,725.4000244140625,741.9500122070312,729.9000244140625,8658978.0,655.4275512695312
2018-09-06,735.5,724.0999755859375,732.5499877929688,727.1500244140625,5598659.0,652.9581298828125
2018-09-07,735.1500244140625,723.7999877929688,734.3499755859375,732.7999877929688,6510605.0,658.0316772460938
2018-09-10,747.0,729.4000244140625,737.75,730.8499755859375,5629871.0,656.280517578125
2018-09-11,744.75,732.0,735.9000244140625,734.2999877929688,6963561.0,659.3785400390625
2018-09-12,746.5,736.25,744.4000244140625,742.9000244140625,4636617.0,667.10107421875
2018-09-14,745.0,729.0499877929688,741.9000244140625,733.7000122070312,7896514.0,658.83984375
2018-09-17,740.0,724.5999755859375,735.0,725.9500122070312,5427054.0,651.8805541992188
2018-09-18,730.0,717.0,730.0,719.0999755859375,7729732.0,645.7294311523438
2018-09-19,727.0,713.2000122070312,727.0,719.75,4849498.0,646.3131713867188
2018-09-21,717.4000244140625,692.0,713.8499755859375,705.2999877929688,14350769.0,633.3374633789062
2018-09-24,729.9500122070312,706.5,706.5,718.25,8637881.0,644.96630859375
2018-09-25,736.0,717.0,718.25,726.2000122070312,9602273.0,652.1051025390625
2018-09-26,731.8499755859375,712.0,731.2000122070312,717.8499755859375,6599606.0,644.6070556640625
2018-09-27,730.7999877929688,717.4500122070312,722.0,724.7999877929688,14592616.0,650.8479614257812
2018-09-28,734.5499877929688,715.2000122070312,721.0,730.0499877929688,7490031.0,655.5621948242188
2018-10-01,754.9000244140625,733.0,737.5,746.6500244140625,8252398.0,670.4685668945312
2018-10-03,751.9500122070312,726.2999877929688,743.7999877929688,728.5,7792464.0,654.1705322265625
2018-10-04,729.75,702.5,728.5,707.2000122070312,6173037.0,635.0437622070312
2018-10-05,731.5,709.2999877929688,713.0,724.5999755859375,8543578.0,650.6682739257812
2018-10-08,728.7000122070312,709.25,725.0499877929688,714.4500122070312,7259306.0,641.5538940429688
2018-10-09,722.4000244140625,702.6500244140625,717.0999755859375,717.75,6777212.0,644.517333984375
2018-10-10,719.9000244140625,695.4000244140625,719.9000244140625,700.4500122070312,8866251.0,628.982421875
2018-10-11,692.9000244140625,663.2999877929688,685.0,673.3499755859375,10985897.0,604.6473388671875
2018-10-12,684.0499877929688,661.5,676.4000244140625,678.7999877929688,8909221.0,609.541259765625
2018-10-15,705.0,681.5,688.5999755859375,698.7999877929688,6222176.0,627.500732421875
2018-10-16,713.9000244140625,689.4000244140625,710.0,695.25,11588963.0,624.3129272460938
